experiment_id,model_name,chunk_size,prompt_type,example_num,transformation_method,match_results_initial_exact,match_results_mapped_exact,match_results_cleaned_exact,match_results_initial_substring,match_results_mapped_substring,match_results_cleaned_substring,match_results_initial_fuzzy,match_results_mapped_fuzzy,match_results_cleaned_fuzzy,f1_initial_exact,f1_mapped_exact,f1_cleaned_exact,f1_initial_substring,f1_mapped_substring,f1_cleaned_substring,f1_initial_fuzzy,f1_mapped_fuzzy,f1_cleaned_fuzzy,level_type,chunk_size_category
43,gpt-4o,844,few_shot,5.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5994864612511673,0.5994864612511673,0.7360410830999068,0.6216050056386191,0.6216050056386191,0.7692810457516341,0.677345537757437,0.677345537757437,0.7958333333333332,UTL,medium
44,gpt-4o,633,few_shot,0.0,layout-aware,"{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6032879818594103,0.6032879818594103,0.678184607176204,0.7037748432706417,0.7037748432706417,0.7655195411497934,0.7434782608695654,0.7434782608695654,0.7818756585879876,STL,small
45,gpt-4o,633,few_shot,0.0,naive,"{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6020875016673336,0.6020875016673336,0.6789849273042551,0.6979325063358678,0.6979325063358678,0.763918900893691,0.7421109902067462,0.7421109902067462,0.7831578947368423,STL,small
46,gpt-4o,518,few_shot,1.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5714716189506107,0.5714716189506107,0.6793450713618782,0.6244661500964023,0.6244661500964023,0.7587568360677605,0.6788571428571428,0.6788571428571428,0.7715196599362377,STL,small
47,gpt-4o,518,few_shot,1.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5817157165896664,0.5817157165896664,0.6948312658396693,0.625586598275674,0.625586598275674,0.760997732426304,0.6788571428571428,0.6788571428571428,0.774125132555673,STL,small
48,gpt-4o,287,few_shot,3.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5574896625316794,0.5574896625316794,0.6689142323596106,0.6219051256866384,0.6219051256866384,0.759670534880619,0.6833712984054665,0.6833712984054665,0.7715196599362377,STL,small
49,gpt-4o,287,few_shot,3.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5610510871015074,0.5610510871015074,0.6691943444044285,0.6219051256866384,0.6219051256866384,0.7558890222755771,0.6833712984054665,0.6833712984054665,0.7689030883919066,STL,small
50,gpt-4o,56,few_shot,5.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5335600907029477,0.5335600907029477,0.6552420968387356,0.6187038451744336,0.6187038451744336,0.7428237961851409,0.6743119266055042,0.6743119266055042,0.7715196599362377,STL,small
51,gpt-4o,56,few_shot,5.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5319594504468453,0.5319594504468453,0.6508603441376551,0.6160027647422607,0.6160027647422607,0.740122715752968,0.6712643678160919,0.6712643678160919,0.7649572649572649,STL,small
52,gpt-4o,633,few_shot,0.0,layout-aware,"{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5972055488862211,0.5972055488862211,0.6743430705615581,0.690249433106576,0.690249433106576,0.7558556756035748,0.7352297592997812,0.7352297592997812,0.7754237288135594,UTL,small
53,gpt-4o,633,few_shot,0.0,naive,"{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6032879818594103,0.6032879818594103,0.6769841269841271,0.6998532746431907,0.6998532746431907,0.7648192610377484,0.740740740740741,0.740740740740741,0.7780126849894295,UTL,small
54,gpt-4o,518,few_shot,1.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5577261207513309,0.5577261207513309,0.6884553821528612,0.6109073932603344,0.6109073932603344,0.7505135387488331,0.6727898966704936,0.6727898966704936,0.7805907172995779,UTL,small
55,gpt-4o,518,few_shot,1.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5534844240726595,0.5534844240726595,0.6860144057623049,0.606665696581663,0.606665696581663,0.7484126984126985,0.6712643678160919,0.6712643678160919,0.7793030623020063,UTL,small
56,gpt-4o,287,few_shot,3.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5654528478057891,0.5654528478057891,0.6821595304788584,0.6222252537378589,0.6222252537378589,0.7573429371748701,0.6818700114025086,0.6818700114025086,0.7728237791932059,UTL,small
57,gpt-4o,287,few_shot,3.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5473856209150326,0.5473856209150326,0.6676737361611311,0.6222252537378589,0.6222252537378589,0.7573429371748701,0.6803652968036534,0.6803652968036534,0.7728237791932059,UTL,small
58,gpt-4o,56,few_shot,5.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.5029478458049886,0.5029478458049886,0.6355942376950782,0.6083597075193716,0.6083597075193716,0.741670001333867,0.6682027649769585,0.6682027649769585,0.7675906183368868,UTL,small
59,gpt-4o,56,few_shot,5.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.506829398426037,0.506829398426037,0.631859410430839,0.60895994761541,0.60895994761541,0.7403894891289851,0.6666666666666669,0.6666666666666669,0.7636363636363638,UTL,small
60,gpt-4o,2996,chain_of_thought,0.0,layout-aware,"{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6593504068293986,0.6593504068293986,0.7394624516473257,0.6763105242096841,0.6763105242096841,0.7460851007069496,0.7366120218579237,0.7366120218579237,0.7857142857142861,STL,max
61,gpt-4o,2996,chain_of_thought,0.0,naive,"{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6591103107909831,0.6591103107909831,0.7348806189142325,0.6760704281712687,0.6760704281712687,0.7415032679738564,0.7352297592997812,0.7352297592997812,0.7831578947368423,STL,max
62,gpt-4o,2996,chain_of_thought,1.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6159894260734597,0.6159894260734597,0.7495331465919702,0.6263268943941214,0.6263268943941214,0.7575563558756836,0.677345537757437,0.677345537757437,0.7958333333333332,STL,max
63,gpt-4o,2996,chain_of_thought,1.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6159894260734597,0.6159894260734597,0.752154195011338,0.6263268943941214,0.6263268943941214,0.7601774042950514,0.6788571428571428,0.6788571428571428,0.7983367983367978,STL,max
64,gpt-4o,2996,chain_of_thought,3.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6080662568057527,0.6080662568057527,0.7555889022275578,0.6166696981823033,0.6166696981823033,0.7622582366279846,0.677345537757437,0.677345537757437,0.8033126293995856,STL,max
65,gpt-4o,2996,chain_of_thought,3.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6080662568057527,0.6080662568057527,0.7567093504068295,0.6166696981823033,0.6166696981823033,0.7633786848072563,0.677345537757437,0.677345537757437,0.8033126293995856,STL,max
66,gpt-4o,2996,chain_of_thought,5.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6042647361975095,0.6042647361975095,0.7596905428838202,0.6128681775740601,0.6128681775740601,0.766359877284247,0.677345537757437,0.677345537757437,0.8045501551189241,STL,max
67,gpt-4o,2996,chain_of_thought,5.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6077661367577335,0.6077661367577335,0.7621248499399761,0.6148689778941882,0.6148689778941882,0.7678604775243432,0.6803652968036534,0.6803652968036534,0.8070175438596487,STL,max
68,gpt-4o,2996,chain_of_thought,0.0,layout-aware,"{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6637085137085139,0.6637085137085139,0.7391023075897026,0.681789079268071,0.681789079268071,0.7479658530078699,0.7379912663755459,0.7379912663755459,0.788259958071279,UTL,max
69,gpt-4o,2996,chain_of_thought,0.0,naive,"{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6572259206712989,0.6572259206712989,0.7337601707349608,0.6753064862308562,0.6753064862308562,0.742623716153128,0.7338444687842276,0.7338444687842276,0.784437434279706,UTL,max
70,gpt-4o,2996,chain_of_thought,1.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6153891859774214,0.6153891859774214,0.7503001200480193,0.6253931875780616,0.6253931875780616,0.7583233293317327,0.6833712984054665,0.6833712984054665,0.7970863683662848,UTL,max
71,gpt-4o,2996,chain_of_thought,1.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6141887057853446,0.6141887057853446,0.7490996398559424,0.6241927073859849,0.6241927073859849,0.7571228491396559,0.6818700114025086,0.6818700114025086,0.7958333333333332,UTL,max
72,gpt-4o,2996,chain_of_thought,3.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6090666569658167,0.6090666569658167,0.7510070694944645,0.6206712988225593,0.6206712988225593,0.7611177804455116,0.6788571428571428,0.6788571428571428,0.7983367983367978,UTL,max
73,gpt-4o,2996,chain_of_thought,3.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6126680975420473,0.6126680975420473,0.7537081499266375,0.6226720991426874,0.6226720991426874,0.761497932506336,0.6788571428571428,0.6788571428571428,0.7983367983367978,UTL,max
74,gpt-4o,2996,chain_of_thought,5.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6080662568057528,0.6080662568057528,0.7541883420034682,0.6194708186304826,0.6194708186304826,0.76421902094171,0.677345537757437,0.677345537757437,0.7995846313603323,UTL,max
75,gpt-4o,2996,chain_of_thought,5.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6060654564856247,0.6060654564856247,0.7526877417633722,0.6174700183103545,0.6174700183103545,0.7627184207016141,0.6743119266055042,0.6743119266055042,0.7970863683662848,UTL,max
76,gpt-4o,1421,chain_of_thought,0.0,layout-aware,"{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6562291583299988,0.6562291583299988,0.7329798586101108,0.674309723889556,0.674309723889556,0.7407229558490063,0.7338444687842276,0.7338444687842276,0.7831578947368423,STL,medium
77,gpt-4o,1421,chain_of_thought,0.0,naive,"{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6539882619714554,0.6539882619714554,0.729638522075497,0.6732359610510873,0.6732359610510873,0.7396692010137389,0.7324561403508769,0.7324561403508769,0.7805907172995779,STL,medium
78,gpt-4o,1421,chain_of_thought,1.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6162695381182777,0.6162695381182777,0.7544417767106844,0.6252064462148497,0.6252064462148497,0.7613445378151261,0.6788571428571428,0.6788571428571428,0.7995846313603323,STL,medium
79,gpt-4o,1421,chain_of_thought,1.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6148689778941882,0.6148689778941882,0.7518207282913166,0.6252064462148497,0.6252064462148497,0.7598439375750302,0.6788571428571428,0.6788571428571428,0.7983367983367978,STL,medium
80,gpt-4o,1421,chain_of_thought,3.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6080662568057527,0.6080662568057527,0.7583099906629319,0.6166696981823033,0.6166696981823033,0.7649793250633588,0.677345537757437,0.677345537757437,0.8045501551189241,STL,medium
81,gpt-4o,1421,chain_of_thought,3.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6160694580862649,0.6160694580862649,0.7583900226757371,0.623072259206713,0.623072259206713,0.763858876884087,0.6818700114025086,0.6818700114025086,0.8045501551189241,STL,medium
82,gpt-4o,1421,chain_of_thought,5.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.606365576533644,0.606365576533644,0.7598839535814327,0.6148689778941882,0.6148689778941882,0.7667400293450715,0.6803652968036534,0.6803652968036534,0.8070175438596487,STL,medium
83,gpt-4o,1421,chain_of_thought,5.0,naive,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6048649762935477,0.6048649762935477,0.7599906629318395,0.6150690579262009,0.6150690579262009,0.7678604775243432,0.6803652968036534,0.6803652968036534,0.8070175438596487,STL,medium
84,gpt-4o,1421,chain_of_thought,0.0,layout-aware,"{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6579898626117114,0.6579898626117114,0.7343804188342005,0.6760704281712687,0.6760704281712687,0.7432439642523677,0.7366120218579237,0.7366120218579237,0.7857142857142861,UTL,medium
85,gpt-4o,1421,chain_of_thought,0.0,naive,"{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 0}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.661227521311555,0.661227521311555,0.7378818193944245,0.680475220391187,0.680475220391187,0.7479124983326666,0.7366120218579237,0.7366120218579237,0.7869884575026229,UTL,medium
86,gpt-4o,1421,chain_of_thought,1.0,layout-aware,"{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}","{'registrant_name': 0, 'registration_num': 1}",0.6144288018237599,0.6144288018237599,0.7507002801120449,0.6244328034244002,0.6244328034244002,0.7587234893957584,0.6818700114025086,0.6818700114025086,0.7970863683662848,UTL,medium
